"ID","X","Y","SIGLA_PAIS","UC","Garimpo+5k","CD_MUN","NM_MUN","UF","Bacia Hidr","Reg ANAC","CIAD"
2581,-55.141407,-15.528751,"BRA",,"NÃO",5102678,"Campo Verde","MT","Araguaia","SIM","MT0042"
1791,-47.978018,-6.823595,"BRA",,"NÃO",1722081,"Wanderlândia","TO","Araguaia","NÃO",
1517,-49.924447,-12.546372,"BRA",,"NÃO",1718840,"Sandolândia","TO","Araguaia","NÃO",
1787,-48.218947,-6.160982,"BRA",,"NÃO",1701002,"Ananás","TO","Araguaia","SIM","TO0089"
2293,-50.030632,-7.301913,"BRA",,"SIM",1506161,"Rio Maria","PA","Araguaia","SIM","PA0133"
2881,-51.01554,-14.143344,"BRA",,"NÃO",5103106,"Cocalinho","MT","Araguaia","NÃO",
2605,-54.608417,-15.397403,"BRA",,"NÃO",5103601,"Dom Aquino","MT","Araguaia","NÃO",
1535,-49.413643,-11.205105,"BRA",,"NÃO",1707306,"Dueré","TO","Araguaia","NÃO",
2892,-53.569081,-16.073493,"BRA",,"NÃO",5108105,"Tesouro","MT","Araguaia","NÃO",
794,-49.492983,-11.543273,"BRA",,"NÃO",1707306,"Dueré","TO","Araguaia","SIM","TO0053"
1001,-49.953905,-11.485543,"BRA",,"NÃO",1708205,"Formoso do Araguaia","TO","Araguaia","SIM","TO0048"
1578,-53.569004,-16.956685,"BRA",,"NÃO",5100409,"Alto Garças","MT","Araguaia","NÃO",
1870,-51.692947,-12.164889,"BRA",,"NÃO",5101852,"Bom Jesus do Araguaia","MT","Araguaia","NÃO",
2006,-51.447072,-13.968539,"BRA",,"NÃO",5103106,"Cocalinho","MT","Araguaia","SIM","MT0537"
1993,-54.181233,-15.399815,"BRA",,"NÃO",5107040,"Primavera do Leste","MT","Araguaia","SIM","MT0057"
2631,-51.978453,-10.615219,"BRA",,"NÃO",5106778,"Porto Alegre do Norte","MT","Araguaia","SIM","MT0125"
879,-49.43175,-7.403649,"BRA",,"NÃO",1503044,"Floresta do Araguaia","PA","Araguaia","NÃO",
1874,-52.043856,-15.092124,"BRA",,"NÃO",5101001,"Araguaiana","MT","Araguaia","NÃO",
429,-49.213678,-7.200238,"BRA",,"NÃO",1503044,"Floresta do Araguaia","PA","Araguaia","NÃO",
1814,-49.916668,-7.597268,"BRA",,"NÃO",1506161,"Rio Maria","PA","Araguaia","NÃO",
2616,-52.910096,-14.815411,"BRA",,"NÃO",5106281,"Novo São Joaquim","MT","Araguaia","SIM","MT0486"
1054,-50.45495,-8.659467,"BRA",,"NÃO",1506583,"Santa Maria das Barreiras","PA","Araguaia","SIM","PA0037"
806,-49.641287,-12.266021,"BRA",,"NÃO",1707652,"Figueirópolis","TO","Araguaia","NÃO",
534,-48.425971,-6.215936,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL","NÃO",1701002,"Ananás","TO","Araguaia","SIM","TO0050"
1523,-48.304771,-6.137606,"BRA",,"NÃO",1701002,"Ananás","TO","Araguaia","NÃO",
656,-52.099573,-15.036922,"BRA",,"NÃO",5101803,"Barra do Garças","MT","Araguaia","SIM","MT0088"
1301,-48.074164,-6.341812,"BRA",,"NÃO",1701002,"Ananás","TO","Araguaia","NÃO",
430,-49.168742,-7.219442,"BRA",,"NÃO",1702109,"Araguaína","TO","Araguaia","SIM","TO0039"
1988,-54.752248,-15.233869,"BRA",,"NÃO",5102678,"Campo Verde","MT","Araguaia","NÃO",
1877,-51.916782,-14.887039,"BRA",,"NÃO",5101001,"Araguaiana","MT","Araguaia","NÃO",
1329,-50.872333,-9.445754,"BRA",,"NÃO",1506708,"Santana do Araguaia","PA","Araguaia","NÃO",
2765,-49.647797,-14.271117,"BRA",,"NÃO",5204953,"Campos Verdes","GO","Araguaia","NÃO",
1864,-51.067661,-11.854652,"BRA",,"NÃO",5107859,"São Félix do Araguaia","MT","Araguaia","NÃO",
1990,-54.978295,-15.35676,"BRA",,"NÃO",5102678,"Campo Verde","MT","Araguaia","SIM","MT0297"
867,-48.747355,-7.207653,"BRA",,"NÃO",1718865,"Santa Fé do Araguaia","TO","Araguaia","NÃO",
1055,-50.304448,-8.571449,"BRA",,"NÃO",1506583,"Santa Maria das Barreiras","PA","Araguaia","SIM","PA0325"
2665,-51.714422,-13.037651,"BRA",,"NÃO",5107180,"Ribeirão Cascalheira","MT","Araguaia","SIM","MT0196"
934,-49.775765,-9.186447,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO","NÃO",1703909,"Caseara","TO","Araguaia","SIM","TO0046"
1398,-50.853816,-9.54463,"BRA",,"NÃO",1506708,"Santana do Araguaia","PA","Araguaia","NÃO",
924,-49.810137,-9.461432,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO","NÃO",1703909,"Caseara","TO","Araguaia","NÃO",
1014,-48.251482,-6.225369,"BRA",,"NÃO",1701002,"Ananás","TO","Araguaia","SIM","TO0022"
2715,-52.6671,-14.613742,"BRA",,"NÃO",5106257,"Nova Xavantina","MT","Araguaia","NÃO",
1456,-51.739051,-12.674312,"BRA",,"NÃO",5107180,"Ribeirão Cascalheira","MT","Araguaia","SIM","MT0051"
2917,-52.310258,-15.032469,"BRA",,"NÃO",5101803,"Barra do Garças","MT","Araguaia","SIM","MT0312"
1530,-49.221292,-10.621924,"BRA",,"NÃO",1706100,"Cristalândia","TO","Araguaia","NÃO",
1526,-48.946751,-8.586319,"BRA",,"NÃO",1716653,"Pequizeiro","TO","Araguaia","NÃO",
1830,-50.198644,-9.105765,"BRA",,"NÃO",1506708,"Santana do Araguaia","PA","Araguaia","NÃO",
2915,-51.975282,-15.228839,"BRA",,"NÃO",5101001,"Araguaiana","MT","Araguaia","NÃO",
2921,-51.985703,-14.768712,"BRA",,"NÃO",5106257,"Nova Xavantina","MT","Araguaia","SIM","MT0124"
1875,-51.531975,-12.061369,"BRA",,"NÃO",5107883,"Serra Nova Dourada","MT","Araguaia","NÃO",
1876,-51.914313,-14.720178,"BRA",,"NÃO",5106257,"Nova Xavantina","MT","Araguaia","NÃO",
1313,-50.968804,-8.780828,"BRA",,"NÃO",1506708,"Santana do Araguaia","PA","Araguaia","SIM","PA0080"
1997,-53.583279,-15.67876,"BRA",,"NÃO",5103908,"General Carneiro","MT","Araguaia","SIM","MT0423"
1886,-54.347104,-15.549488,"BRA",,"NÃO",5107040,"Primavera do Leste","MT","Araguaia","NÃO",
1533,-49.870963,-11.186845,"BRA",,"NÃO",1711902,"Lagoa da Confusão","TO","Araguaia","NÃO",
2168,-50.676834,-10.355584,"BRA",,"NÃO",5107776,"Santa Terezinha","MT","Araguaia","SIM","MT0665"
1867,-50.869213,-12.0065,"BRA",,"NÃO",5106315,"Novo Santo Antônio","MT","Araguaia","NÃO",
537,-48.550579,-6.418722,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL","NÃO",1722107,"Xambioá","TO","Araguaia","NÃO",
