ID,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOMESC,ENDESC,NUMESC,COMPLEND,ENDERECO,BAIESC,CODCEP,FONE1,FONE2,EMAIL,ED_DIRETOR,DIRETORIA,DRE,ED_ZONA,ZONA,CODESC,CODESCMEC,COD_EOL,ED_DEPADM,DEPADM,ED_TIPO,TIPO,ED_CATEG,CATEG,ALCRECHE,ALPRE,ALEE,AL9INI,AL9FIN,ALEM,ALPROF,ALEJAFUND,ALEJAEM,AL_TOTAL,CLCRECHE,CLPRE,CLEE,CL9INI,CL9FIN,CLEM,CLPROF,CLEJAFUND,CLEJAEM,CL_TOTAL,x,y
55,355030829000007,3550308005117,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,JACOMO STAVALE PROFESSOR,MANUEL MADRUGA,205,RUA,MANUEL MADRUGA,MOINHO VELHO,02960020,39320715,,,10101,Norte 1,,1,URBANA,,35000553,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,705,568,0,0,0,1273,0,0,0,0,19,19,0,0,0,38,-46.69980280939274,-23.495850005501104
56,355030863000093,3550308005114,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,NOSSA SENHORA DO RETIRO,RUA  DOUTOR  PEDRO MUSTRE PORTUGAL,265,RUA,RUA  DOUTOR  PEDRO MUSTRE PORTUGAL,VILA RENATO ZONA NORTE,02952080,39748680,,,10101,Norte 1,,1,URBANA,,35000565,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,551,0,0,0,0,0,551,0,0,0,21,0,0,0,0,0,21,-46.71964697772353,-23.472713045963754
57,355030850000041,3550308005060,50,LIMAO,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,DULCE FERREIRA BOARIN PROFESSORA,RUA DOUTOR FLEURY SILVEIRA,295,RUA,RUA DOUTOR FLEURY SILVEIRA,VILA SANTA MARIA,02563010,39511700,,,10102,Centro,,1,URBANA,,35000577,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,305,0,0,0,0,305,0,0,0,0,10,0,0,0,0,10,-46.67041065587536,-23.49013898652799
58,355030829000118,3550308005118,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,PLINIO DAMASCO PENNA PROFESSOR,RUA GENERAL ULHOA CINTRA,37,RUA,RUA GENERAL ULHOA CINTRA,VILA BANCARIA MUNHOZ,02759030,39242756,,,10101,Norte 1,,1,URBANA,,35000589,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,290,59,0,0,0,349,0,0,0,0,9,3,0,0,0,12,-46.68348038351253,-23.48306863569997
59,355030850000015,3550308005060,50,LIMAO,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,PAULO SETUBAL,AVENIDA DEPUTADO EMILIO CARLOS,1980,AVENIDA,AVENIDA DEPUTADO EMILIO CARLOS,LIMAO,02720200,38572855,,,10102,Centro,,1,URBANA,,35000590,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,594,0,0,0,0,0,594,0,0,0,22,0,0,0,0,0,22,-46.67506928880399,-23.4899024528651
60,355030813000142,3550308005124,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,TITO PRATES DA FONSECA,MENDONCA JUNIOR,611,RUA,MENDONCA JUNIOR,VILA DOS ANDRADES,02610010,38516330,,,10104,Norte 2,,1,URBANA,,35000607,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,605,882,0,0,355,1842,0,0,0,0,20,25,0,0,8,53,-46.664472219957254,-23.476872490076097
61,355030829000042,3550308005117,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,REGENTE FEIJO,ANTONIO DE COUROS,SN,RUA,ANTONIO DE COUROS,VILA PALMEIRAS,02726000,39314273,,,10101,Norte 1,,1,URBANA,,35000619,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,500,0,0,0,0,0,500,0,0,0,18,0,0,0,0,0,18,-46.68973903704664,-23.49718543432252
62,355030829000045,3550308005117,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,ANTONIO EMILIO SOUZA PENNA PROFESSOR,CAROLINA MARIA DO CARMO,30,RUA,CAROLINA MARIA DO CARMO,VILA ALBERTINA,02729080,39312893,,,10101,Norte 1,,1,URBANA,,35000620,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,423,561,0,0,70,1054,0,0,0,0,12,15,0,0,2,29,-46.69293374294425,-23.503390395044402
63,355030829000061,3550308005119,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,AUGUSTO DE MACEDO COSTA DOUTOR,CONCEICAO DE JACAREI,8,RUA,CONCEICAO DE JACAREI,VILA CRUZ DAS ALMAS,02805140,39781115,,,10101,Norte 1,,1,URBANA,,35000632,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,385,0,0,0,0,0,385,0,0,0,12,0,0,0,0,0,12,-46.698597077741525,-23.480586053165393
64,355030863000134,3550308005112,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,PIO XII,OTAVIO DOMINGUITO,50,RUA,OTAVIO DOMINGUITO,PIQUERI,02912040,39923104,,,10101,Norte 1,,1,URBANA,,35000644,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,315,0,0,0,0,0,315,0,0,0,11,0,0,0,0,0,11,-46.70948092495622,-23.505927022556797
65,355030870000013,3550308005063,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,FRONTINO GUIMARAES,RUA PAULO GONCALVES,55,RUA,RUA PAULO GONCALVES,SANTANA,02403020,29764636,,,10102,Centro,,1,URBANA,,35000656,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,269,0,0,0,0,269,0,0,0,0,8,0,0,0,0,8,-46.628004166407635,-23.496227278118244
66,355030870000067,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,ROMULO PERO PROFESSOR,RUA COPACABANA,243,RUA,RUA COPACABANA,SANTA TERESINHA,02461000,29509082,,,10102,Centro,,1,URBANA,,35000668,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,318,231,0,0,0,549,0,0,0,0,9,7,0,0,0,16,-46.63796928494703,-23.49399817714724
67,355030889000033,3550308005033,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR,ARARITAGUABA,1264,RUA,ARARITAGUABA,VILA MARIA,02122011,26310204,,,10205,Leste 5,,1,URBANA,,35000673,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,715,903,0,0,0,1618,0,0,0,0,21,24,0,0,0,45,-46.58239543269408,-23.515318528050926
68,355030886000034,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,TOLEDO BARBOSA,RUA MARIA CANDIDA,293,RUA,RUA MARIA CANDIDA,VILA GUILHERME,02071010,29093684,,,10102,Centro,,1,URBANA,,35000681,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,404,275,0,0,0,0,679,0,0,0,14,8,0,0,0,0,22,-46.61149458026605,-23.50177796487886
69,355030813000192,3550308005125,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,RITA BICUDO PEREIRA PROFA,PERI RONCHETTI,494,AVENIDA,PERI RONCHETTI,JARDIM PERI,02633000,22334686,,,10104,Norte 2,,1,URBANA,,35000693,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,498,373,240,0,0,0,1111,0,0,0,18,12,9,0,0,0,39,-46.65078128227298,-23.46178799492638
70,355030889000164,3550308005033,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,HORACIO LAFER MINISTRO,DIAS DA SILVA,1464,,DIAS DA SILVA,VILA MARIA,02114002,29544138,,,10205,Leste 5,,1,URBANA,,35000700,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,894,0,0,0,0,0,894,0,0,0,30,0,0,0,0,0,30,-46.5843128385107,-23.514032809676422
71,355030886000036,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,NARBAL FONTES PROFESSORA,AVENIDA CONCEICAO,806,AVENIDA,AVENIDA CONCEICAO,CARANDIRU,02072000,29096260,,,10102,Centro,,1,URBANA,,35000711,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,208,179,0,0,113,500,0,0,0,0,6,6,0,0,4,16,-46.605944617137666,-23.500581733984333
72,355030870000074,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,OCTAVIO MENDES DOUTOR,RUA VOLUNTARIOS DA PATRIA,3422,RUA,RUA VOLUNTARIOS DA PATRIA,SANTANA,02402300,29783428,,,10102,Centro,,1,URBANA,,35000723,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,146,252,0,0,0,398,0,0,0,0,4,8,0,0,0,12,-46.62499062447897,-23.490032123212945
73,355030851000006,3550308005130,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte 1,PAUL HUGON PROF,JOSE DE ALMEIDA BOTELHO GENERAL,196,RUA,JOSE DE ALMEIDA BOTELHO GENERAL,PARQUE MANDAQUI,02422090,22320259,,,10104,Norte 2,,1,URBANA,,35000735,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,342,834,0,0,331,1507,0,0,0,0,12,23,0,0,8,43,-46.635661210495705,-23.471238178539807
74,355030889000131,3550308005032,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,MARIA MONTESSORI,CONCEICAO,2288,AVENIDA,CONCEICAO,VILA PAIVA,02072002,29094973,,,10205,Leste 5,,1,URBANA,,35000747,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,368,604,33,0,0,972,0,0,0,0,12,16,1,0,0,28,-46.59301244521192,-23.500483302764064
75,355030889000059,3550308005033,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,FLORINDA CARDOSO PROFESSORA,ITAUNA,748,RUA,ITAUNA,VILA MARIA,02111031,26316886,,,10205,Leste 5,,1,URBANA,,35000759,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,724,0,0,0,0,0,724,0,0,0,24,0,0,0,0,0,24,-46.59041671173985,-23.516155447922678
76,355030886000007,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,AFRANIO PEIXOTO,RUA MARIA CANDIDA,1936,RUA,RUA MARIA CANDIDA,VILA GUILHERME,02071013,29090267,,,10102,Centro,,1,URBANA,,35000760,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,144,469,0,0,0,613,0,0,0,0,4,13,0,0,0,17,-46.59704577319324,-23.508649502157102
77,355030851000171,3550308005130,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte 1,VISCONDE DE INHAUMA ALMIRANTE,GUACA,1382,AVENIDA,GUACA,LAUZANE PAULISTA,02435001,22334684,,,10104,Norte 2,,1,URBANA,,35000772,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,640,0,0,0,0,0,640,0,0,0,22,0,0,0,0,0,22,-46.63325306946117,-23.476155796303622
78,355030886000029,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,ANESIA SINCORA PROFESSORA,RUA JOSE BERNARDO PINTO,758,RUA,RUA JOSE BERNARDO PINTO,VILA GUILHERME,02055001,29014004,,,10102,Centro,,1,URBANA,,35000784,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,223,200,0,0,0,0,423,0,0,0,8,8,0,0,0,0,16,-46.604579079343004,-23.515754372177383
79,355030889000016,3550308005035,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,HEROIS DA FEB,RUA SOLDADO BENEDITO ELISEU DOS SANTOS,SN,RUA,RUA SOLDADO BENEDITO ELISEU DOS SANTOS,PARQUE NOVO MUNDO,02177020,29677056,,,10205,Leste 5,,1,URBANA,,35000796,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,398,683,33,0,261,1342,0,0,0,0,13,20,1,0,7,40,-46.57052685170053,-23.510507006722587
80,355030889000039,3550308005034,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,IMPERATRIZ LEOPOLDINA,TOGO,571,RUA,TOGO,JARDIM JAPAO,02124050,22124311,,,10205,Leste 5,,1,URBANA,,35000802,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,229,195,0,0,0,424,0,0,0,0,8,6,0,0,0,14,-46.57798579486833,-23.505338158533743
81,355030813000040,3550308005126,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,RAQUEL ASSIS BARREIROS PROFA,PENHA BRASIL GENERAL,1255,AVENIDA,PENHA BRASIL GENERAL,VILA NOVA CACHOEIRINHA,02673000,38512417,,,10104,Norte 2,,1,URBANA,,35000814,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,333,360,0,0,0,693,0,0,0,0,10,9,0,0,0,19,-46.66867611579035,-23.4642951070981
82,355030889000162,3550308005033,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,JOAO VIEIRA DE ALMEIDA,GUILHERME COTCHING,1272,AVENIDA,GUILHERME COTCHING,VILA MARIA,02113012,26312651,,,10205,Leste 5,,1,URBANA,,35000838,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,400,548,0,0,243,1191,0,0,0,0,13,15,0,0,5,33,-46.58891287751893,-23.51864619344833
83,355030821000081,3550308005062,21,CASA VERDE,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,JOAQUIM LEME DO PRADO PROFESSOR,AVENIDA IMIRIM,2113,AVENIDA,AVENIDA IMIRIM,IMIRIM,02465200,22391633,,,10102,Centro,,1,URBANA,,35000848,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,563,760,0,0,85,1408,0,0,0,0,16,19,0,0,2,37,-46.652698459486245,-23.488343995556967
84,355030889000067,3550308005034,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,JULIO MAIA,SOBRAL JUNIOR,234,RUA,SOBRAL JUNIOR,VILA MARIA ALTA,02130020,26317110,,,10205,Leste 5,,1,URBANA,,35000851,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,559,0,0,0,0,0,559,0,0,0,20,0,0,0,0,0,20,-46.58580489014921,-23.506493385092465
85,355030851000064,3550308005129,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte 1,JOSE MARCELINO DA FONSECA MAJOR,RUA SOLDADO BENTINHO,87,RUA,RUA SOLDADO BENTINHO,PARQUE MANDAQUI,02418090,22633607,,,10104,Norte 2,,1,URBANA,,35000863,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,534,0,0,0,0,0,534,0,0,0,18,0,0,0,0,0,18,-46.62873512906659,-23.47103410062165
86,355030851000071,3550308005129,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte 1,CASTRO ALVES,FRANCISCO BRUNO,67,RUA,FRANCISCO BRUNO,VILA MARIZA MAZZEI,02432070,22566093,,,10104,Norte 2,,1,URBANA,,35000875,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,376,344,0,0,0,720,0,0,0,0,12,9,0,0,0,21,-46.639818097655784,-23.485384597426137
87,355030886000065,3550308005032,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PEDRO COSTA DEPUTADO,NILO LUIS MAZZEI,378,RUA,NILO LUIS MAZZEI,VILA ISOLINA MAZZEI,02081070,29769372,,,10102,Centro,,1,URBANA,,35000899,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,322,0,0,0,0,0,322,0,0,0,12,0,0,0,0,0,12,-46.60262004522943,-23.49368446815501
88,355030851000095,3550308005129,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte 1,CARLOS DE LAET PROF,ALBERTINA VIEIRA DA SILVA GORDO,147,RUA,ALBERTINA VIEIRA DA SILVA GORDO,VILA AURORA ZONA NORTE,02410000,22030533,,,10104,Norte 2,,1,URBANA,,35000905,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,271,145,0,0,0,416,0,0,0,0,8,5,0,0,0,13,-46.624454239621684,-23.476747696200746
89,355030870000219,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,ANTONIO LISBOA PROFESSOR,RUA PROFESSOR FABIO FANUCCHI,425,RUA,RUA PROFESSOR FABIO FANUCCHI,BAIRRO JARDIM SAO PAULO,02045080,29761322,,,10102,Centro,,1,URBANA,,35000917,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,253,353,0,0,85,691,0,0,0,0,7,9,0,0,2,18,-46.615482094132425,-23.49333623956444
90,355030870000005,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,ANTONIO VIEIRA PADRE,AVENIDA CRUZEIRO DO SUL,3301,AVENIDA,AVENIDA CRUZEIRO DO SUL,CANINDE,02031200,29506476,,,10102,Centro,,1,URBANA,,35000929,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,0,787,0,0,0,787,0,0,0,0,0,20,0,0,0,20,-46.625238584452596,-23.501662021687295
91,355030870000095,3550308005063,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,HOMEM DE MELLO BARAO,RUA ALFREDO PUJOL,1555,RUA,RUA ALFREDO PUJOL,SANTANA,02017013,29506555,,,10102,Centro,,1,URBANA,,35000930,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,237,78,0,0,0,315,0,0,0,0,7,3,0,0,0,10,-46.64035376043705,-23.50237335519162
92,355030870000085,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,BUENOS AIRES,RUA DOUTOR OLAVO EGIDIO,1008,RUA,RUA DOUTOR OLAVO EGIDIO,SANTANA,02037001,29778335,,,10102,Centro,,1,URBANA,,35000942,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,0,432,0,0,0,432,0,0,0,0,0,12,0,0,0,12,-46.61632201520859,-23.500564638241084
93,355030886000026,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,HORACIO AUGUSTO DA SILVEIRA PROF ETEC,ALCANTARA,113,RUA,ALCANTARA,VILA MARIA BAIXA,02110010,29051125,,,11000,,,1,URBANA,,35000954,,2,ESTADUAL-OUT,251,ETEC,1,ESCOLAS AUTONOMAS,0,0,0,0,0,917,2132,0,0,2253,0,0,0,0,0,25,73,0,0,76,-46.59641654703415,-23.519437127423654
94,355030886000056,3550308005032,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,GONCALVES DIAS,NILO LUIS MAZZEI,SN,RUA,NILO LUIS MAZZEI,VILA ISOLINA MAZZEI,02081070,29834184,,,10102,Centro,,1,URBANA,,35000966,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,142,313,0,0,0,455,0,0,0,0,5,10,0,0,0,15,-46.60401322651317,-23.496349748395296
95,355030886000007,3550308005031,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,CASIMIRO DE ABREU,RUA CORONEL JORDAO,144,RUA,RUA CORONEL JORDAO,VILA PAIVA,02075030,29091149,,,10102,Centro,,1,URBANA,,35000978,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,280,321,0,0,0,601,0,0,0,0,8,8,0,0,0,16,-46.601326545553654,-23.507802675868184
96,355030870000078,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,REPUBLICA DA BOLIVIA,RUA OUTEIRO DA CRUZ,571,RUA,RUA OUTEIRO DA CRUZ,JARDIM SAO PAULO,02041040,29501322,,,10102,Centro,,1,URBANA,,35000985,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,604,0,0,0,0,0,604,0,0,0,21,0,0,0,0,0,21,-46.622708070240165,-23.49016512140996
97,355030839000038,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,EURICO FIGUEIREDO PROF,FONSECA FILHO MINISTRO,75,RUA,FONSECA FILHO MINISTRO,JACANA,02272030,22427254,,,10104,Norte 2,,1,URBANA,,35001004,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,298,246,0,0,0,544,0,0,0,0,8,7,0,0,0,15,-46.587081815612,-23.46832183300612
98,355030882000078,3550308005131,82,TUCURUVI,05,SANTANA-TUCURUVI,Norte,Norte 1,ALBERTO CARDOSO DE MELLO NETO DR,VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO PROFESSORA,633,AVENIDA,VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO PROFESSORA,JARDIM LEONOR MENDES DE BARROS,02346000,22040517,,,10104,Norte 2,,1,URBANA,,35001016,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,482,1469,0,0,0,1951,0,0,0,0,14,38,0,0,0,52,-46.606416139085006,-23.468028112137983
99,355030892000053,3550308005068,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,VICTOR DOS SANTOS CUNHA PROF,JOAO SIMAO DE CASTRO,280,AVENIDA,JOAO SIMAO DE CASTRO,VILA SABRINA,02141000,22122320,,,10104,Norte 2,,1,URBANA,,35001028,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,351,775,0,0,0,1126,0,0,0,0,12,19,0,0,0,31,-46.572862723561016,-23.489522346242264
100,355030892000124,3550308005067,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,SEBASTIAO DE SOUZA BUENO PROF,FRANCISCO DE MEDEIROS JORDAO,579,RUA,FRANCISCO DE MEDEIROS JORDAO,VILA MEDEIROS,02214030,22018592,,,10104,Norte 2,,1,URBANA,,35001036,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,316,174,0,0,0,490,0,0,0,0,9,5,0,0,0,14,-46.58628479687145,-23.492234598999133
101,355030839000088,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,JOHANN GUTENBERG,BUSSE CAPITAO,391,RUA,BUSSE CAPITAO,PARQUE EDU CHAVES,02232050,22427216,,,10104,Norte 2,,1,URBANA,,35001041,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,277,218,0,0,0,495,0,0,0,0,9,8,0,0,0,17,-46.562860586426794,-23.47393530499982
102,355030839000061,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,LUIZ AMARAL WAGNER PROF,NICOLINO MORENA DOUTOR,541,RUA,NICOLINO MORENA DOUTOR,VILA CONSTANCA,02257000,22424992,,,10104,Norte 2,,1,URBANA,,35001053,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,624,0,0,0,0,0,624,0,0,0,23,0,0,0,0,0,23,-46.58109696386296,-23.473253603439684
103,355030892000147,3550308005067,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,DAVID EUGENIO DOS SANTOS PROF,JOSE DE ALMEIDA,1377,RUA,JOSE DE ALMEIDA,VILA MEDEIROS,02204001,29870622,,,10104,Norte 2,,1,URBANA,,35001065,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,738,0,0,0,0,0,738,0,0,0,28,0,0,0,0,0,28,-46.59028562486301,-23.483990848631265
104,355030881000018,3550308005133,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JUDITH GUIMARAES DOS SANTOS PROFA,MANUEL PEREIRA SAMPAIO,66,RUA,MANUEL PEREIRA SAMPAIO,BORTOLANDIA,02352030,29539557,,,10104,Norte 2,,1,URBANA,,35001077,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,1014,0,0,0,0,0,1014,0,0,0,32,0,0,0,0,0,32,-46.597225703977024,-23.456689708313657
105,355030839000090,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,GABRIELA MISTRAL,BARACCA MAJOR,584,RUA,BARACCA MAJOR,PARQUE EDU CHAVES,02232000,22401033,,,10104,Norte 2,,1,URBANA,,35001089,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,253,352,0,0,0,0,605,0,0,0,9,11,0,0,0,0,20,-46.56245259828559,-23.478415326391612
106,355030892000205,3550308005067,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,JOSE MARIA REYS PROF,CONCEICAO,3027,AVENIDA,CONCEICAO,JARDIM JAPAO,02135001,22019762,,,10104,Norte 2,,1,URBANA,,35001090,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,947,0,0,0,0,0,947,0,0,0,35,0,0,0,0,0,35,-46.58741500069599,-23.497186398624507
107,355030892000017,3550308005069,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,EURIPEDES DE CASTRO,EDGAR RUZZANT,456,AVENIDA,EDGAR RUZZANT,JARDIM BRASIL ZONA NORTE,02225010,22018054,,,10104,Norte 2,,1,URBANA,,35001119,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,675,0,0,0,0,0,675,0,0,0,24,0,0,0,0,0,24,-46.57560560011965,-23.48072624310749
108,355030870000160,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,EXPEDICIONARIO BRASILEIRO,RUA ALTINOPOLIS,501,RUA,RUA ALTINOPOLIS,AGUA FRIA,02334001,29768066,,,10102,Centro,,1,URBANA,,35001120,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,702,0,0,0,0,0,702,0,0,0,25,0,0,0,0,0,25,-46.62017040387297,-23.482870336544828
109,355030881000041,3550308005131,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,PEDRO ALEXANDRINO,IMBIRAS,49,RUA,IMBIRAS,VILA NOVA MAZZEI,02316000,29535734,,,10104,Norte 2,,1,URBANA,,35001132,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,353,529,0,0,0,882,0,0,0,0,11,13,0,0,0,24,-46.597265610166026,-23.46536446448488
